Staff_ID,Staff_Name,DATE_OF_JOINING,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,claims_handled,fraud_claims_handled,fraud_rate_handled,employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,Insider_Risk_Label,Access_Time,Record_Accessed,Override_Activity,Investigation_Outcome
AGENT00085,Suzanne Rutan,2000-12-19,2237 Northwest 18th Street,,Oklahoma City,OK,73107,15.0,4.0,0.26666666666666666,R&D Department,Campus B,Secretary,14,1,3,0,0,0,Argentina,0,0,29,0,0,0.0,0,0,0,0,0,0,2026-05-20 20:35:30.526174,CLM017803,No override recorded,No findings
AGENT00086,Shelia Morales,2002-04-22,517 Wesley Avenue,,Nashville,TN,37207,15.0,5.0,0.3333333333333333,Finance,Campus B,Accountant,13,0,2,0,0,1,Canada,4,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-03 20:35:30.526208,CLM004372,No override recorded,Unsubstantiated
AGENT00087,Hazel Riegel,1998-11-27,1265 Xavier Avenue,,Hayward,CA,94545,49.0,14.0,0.2857142857142857,Project Management,Campus A,Project Manager,5,0,1,1,0,0,Argentina,54,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-27 20:35:30.526243,CLM024790,No override recorded,No findings
AGENT00088,Sara Keith,2009-01-28,29 Vista Flores,,Pleasanton,CA,94566,46.0,9.0,0.1956521739130435,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),23,0,3,0,0,0,Israel,0,0,39,0,0,0.0,0,0,0,0,0,0,2026-05-26 20:35:30.526277,CLM032700,No override recorded,No findings
AGENT00089,Jill Chreene,1996-02-20,45 Baldridge Road,,Annapolis,MD,21401,84.0,20.0,0.23809523809523808,Engineering Department,Campus B,Systems Engineer,17,0,3,0,0,1,Ukraine,0,0,30,0,0,0.0,0,1,1,0,0,0,2026-09-15 20:35:30.526309,CLM013811,No override recorded,Unsubstantiated
AGENT00090,Joshua Cherry,1990-11-22,305 Brookside Court,,Manchester,CT,6042,33.0,6.0,0.18181818181818182,Engineering Department,Campus A,Systems Engineer,11,0,2,0,0,1,Argentina,2,0,0,0,0,0.0,0,1,1,0,0,0,2026-03-23 20:35:30.526350,CLM010324,Approved above authority limit,No findings
AGENT00091,Marie Driver,1998-04-27,22825 Paseo Place,,Hayward,CA,94541,4.0,3.0,0.75,Operations and Manufacturing,Campus B,Warehouse Manager,10,1,1,0,0,0,Israel,8,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-18 20:35:30.526386,CLM032722,No override recorded,Unsubstantiated
AGENT00092,Gary Fernandez,2010-03-03,802 East 37th Street,,Savannah,GA,31401,51.0,16.0,0.3137254901960784,Information Technology,Campus B,BI Developer / Data Analyst,25,0,1,0,0,0,Israel,0,0,72,0,0,0.0,0,0,0,0,0,1,2026-05-02 20:35:30.526419,CLM032154,Approved above authority limit,Confirmed - insider risk
AGENT00093,Christian Rau,2015-01-13,5526 Thalman Drive,,Brentwood,TN,37027,58.0,16.0,0.27586206896551724,Information Technology,Campus A,Secretary,7,0,1,0,0,0,Israel,0,0,32,0,0,0.0,0,1,1,0,0,0,2026-05-21 20:35:30.526452,CLM023714,No override recorded,Unsubstantiated
AGENT00094,Claudia Lennon,2013-04-29,2008 Aberdeen Drive,,Crofton,MD,21114,41.0,9.0,0.21951219512195122,R&D Department,Campus C,Development Engineer (Hardware / Software / Mechanical),26,0,2,0,0,0,Hungary,0,0,27,0,0,0.0,0,1,1,0,0,0,2026-04-27 20:35:30.526487,CLM037156,No override recorded,Unsubstantiated
AGENT00095,Brenda Poston,2018-01-13,138 Bolton Street,,Manchester,CT,6040,68.0,17.0,0.25,Marketing and Business Development,Campus B,Bid Coordinator,17,0,2,0,0,0,Israel,29,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-19 20:35:30.526521,CLM048469,No override recorded,No findings
AGENT00096,Terry Shaw,1990-07-03,5650 West 60th Avenue,A,Arvada,CO,80003,31.0,9.0,0.2903225806451613,R&D Department,Campus A,Integration and Testing Engineer,18,0,2,0,0,0,France,8,1,0,0,0,0.0,0,0,0,0,0,0,2026-09-03 20:35:30.526554,CLM036250,No override recorded,No findings
AGENT00097,Walter Wetzel,1999-05-01,3546 Rosa L Parks Avenue,,Montgomery,AL,36105,37.0,12.0,0.32432432432432434,Engineering Department,Campus A,Secretary,7,0,3,0,0,0,Israel,0,0,0,0,1,10.0,0,0,0,0,0,0,2026-08-17 20:35:30.526586,CLM041822,No override recorded,No findings
AGENT00098,Fred Watson,1994-09-24,9321 Amy Lane,,Panama City Beach,FL,32407,27.0,7.0,0.25925925925925924,Operations and Manufacturing,Campus C,Operations Manager,13,0,1,0,0,1,Israel,36,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-10 20:35:30.526618,CLM013165,No override recorded,No findings
AGENT00099,Sandra Hayashi,2003-01-31,5157 West Kerry Lane,,Glendale,AZ,85308,0.0,0.0,0.0,Finance,Campus C,Financial Analyst,4,0,3,0,0,0,Israel,54,0,9,0,0,0.0,0,0,0,0,0,0,2026-05-31 20:35:30.526651,N/A,No override recorded,No findings
AGENT00100,Steve Hayes,2014-09-21,12061 Johns Road,#APT 000002,Anchorage,AK,99515,4.0,1.0,0.25,Engineering Department,Campus B,Test Engineer,4,0,2,0,0,0,Ethiopia,2,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-26 20:35:30.526681,CLM002086,No override recorded,No findings
AGENT00101,Gary Rogers,2000-07-21,7650 West 68th Avenue,#315,Arvada,CO,80004,0.0,0.0,0.0,Marketing and Business Development,Campus C,Business Development Manager,6,0,2,0,0,0,Israel,3,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-02 20:35:30.526713,N/A,No override recorded,No findings
AGENT00102,Mary Baker,1996-04-09,4418 15th Street Northwest,,Washington,DC,20011,38.0,11.0,0.2894736842105263,Information Technology,Campus A,Data Scientist,4,0,1,0,0,0,Russia,34,19,0,0,0,0.0,0,0,0,0,0,1,2026-08-28 20:35:30.526744,CLM043526,Approved above authority limit,Under investigation
AGENT00103,Jeffery Filgo,1995-07-06,4113 Holiday Drive,,Panama City,FL,32408,16.0,8.0,0.5,Information Technology,Campus C,Secretary,9,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-14 20:35:30.526777,CLM037571,No override recorded,Unsubstantiated
AGENT00104,Howard Carter,1997-09-22,20228 Crabtree Street,,Anchorage,AK,99567,27.0,7.0,0.25925925925925924,Operations and Manufacturing,Campus C,Warehouse Manager,17,0,2,0,0,0,Israel,33,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-25 20:35:30.526810,CLM039785,No override recorded,No findings
AGENT00105,Jonathan Labonte,1992-01-07,6516 Nile Circle,,Arvada,CO,80007,111.0,36.0,0.32432432432432434,Marketing and Business Development,Campus C,Secretary,13,0,1,0,0,0,Poland,22,0,0,0,0,0.0,0,1,1,0,0,1,2026-07-11 20:35:30.526843,CLM043367,No override recorded,Confirmed - insider risk
AGENT00106,Alice Burcham,1997-05-09,1504 East 55th Street,,Savannah,GA,31404,11.0,2.0,0.18181818181818182,R&D Department,Campus C,Development Engineer (Hardware / Software / Mechanical),26,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-18 20:35:30.526875,CLM034094,No override recorded,No findings
AGENT00107,Heather Miramontes,2000-09-11,162 Wells Street,,Manchester,CT,6040,27.0,4.0,0.14814814814814814,Marketing and Business Development,Campus B,Business Development Manager,9,1,2,0,0,0,Ethiopia,11,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-05 20:35:30.526906,CLM003167,No override recorded,No findings
AGENT00108,Tiffany Blackwell,2003-04-08,416 Waverly Avenue,,Baltimore,MD,21225,53.0,3.0,0.05660377358490566,Information Technology,Campus A,IT Director,12,1,1,0,0,1,Israel,13,2,0,0,0,0.0,0,0,0,0,0,0,2026-07-02 20:35:30.526938,CLM010667,No override recorded,No findings
AGENT00109,Jesse Nunes,2003-05-10,802 Virginia Avenue,,Lynn Haven,FL,32444,14.0,5.0,0.35714285714285715,Operations and Manufacturing,Campus A,Operations Manager,18,0,3,0,0,0,Brazil,51,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-25 20:35:30.526970,CLM027802,No override recorded,No findings
AGENT00110,Joseph Stauffer,1997-02-23,1725 Oxford Street,#R 108,Berkeley,CA,94709,5.0,1.0,0.2,Project Management,Campus B,Secretary,16,0,2,1,0,0,Ukraine,9,0,7,0,0,0.0,0,2,1,0,0,0,2026-08-03 20:35:30.527020,CLM016235,No override recorded,No findings
AGENT00111,Philip Mabrey,2013-09-07,333 Saint Charles Avenue,#B2,Fayetteville,AR,72701,12.0,5.0,0.4166666666666667,Project Management,Campus A,Secretary,9,0,2,0,0,0,USA,1,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-15 20:35:30.527067,CLM047101,Approved above authority limit,Unsubstantiated
AGENT00112,Trina Chaney,2009-01-07,345 Buckland Hills Drive,#7,Manchester,CT,6042,6.0,0.0,0.0,Operations and Manufacturing,Campus A,Manufacturing Engineer,0,0,2,0,0,0,Morocco,32,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-13 20:35:30.527104,CLM049032,No override recorded,No findings
AGENT00113,Ethel Cotton,2013-01-04,1106 Mission Drive,,Antioch,CA,94509,100.0,31.0,0.31,Information Technology,Campus C,Information Security Specialist,23,0,1,0,0,0,Israel,0,0,103,0,0,0.0,0,0,0,0,0,1,2026-07-05 20:35:30.527138,CLM048872,Approved above authority limit,Confirmed - insider risk
AGENT00114,Paul Bream,2003-08-30,151 Main Street,,Savannah,GA,31408,58.0,14.0,0.2413793103448276,R&D Department,Campus C,Algorithm Engineer,19,0,2,0,0,0,Turkey,0,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-08 20:35:30.527172,CLM041837,No override recorded,No findings
AGENT00115,Joyce Adams,1992-05-29,4316 Sunnybrook Drive,,Montgomery,AL,36108,46.0,4.0,0.08695652173913043,Human Resources,Campus A,Recruitment Coordinator,9,0,1,0,0,1,China,52,0,0,0,0,0.0,0,2,1,0,0,0,2026-08-07 20:35:30.527205,CLM040923,No override recorded,No findings
AGENT00116,Christopher Allen,1998-04-21,11 Water Street,,Holbrook,MA,2343,97.0,22.0,0.2268041237113402,R&D Department,Campus C,Integration and Testing Engineer,17,1,3,0,0,0,Israel,0,0,30,0,0,0.0,0,2,1,0,0,0,2026-07-09 20:35:30.527238,CLM032183,No override recorded,No findings
AGENT00117,Janice Hammen,1994-06-14,412 Virginia Avenue,,Louisville,KY,40222,66.0,19.0,0.2878787878787879,Operations and Manufacturing,Campus B,Logistics Manager,16,0,1,0,0,0,Ukraine,0,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-09 20:35:30.527269,CLM047920,No override recorded,No findings
AGENT00118,Carl Balado,2007-10-26,1713 Apian Way,,Edmond,OK,73003,10.0,1.0,0.1,Engineering Department,Campus B,Secretary,13,0,2,0,0,1,USA,0,0,4,0,0,0.0,0,1,1,0,0,0,2026-08-13 20:35:30.527301,CLM015891,No override recorded,No findings
AGENT00119,Ronald Smith,1992-01-18,4695 East Huntsville Road,,Fayetteville,AR,72701,105.0,18.0,0.17142857142857143,Information Technology,Campus A,Information Security Specialist,20,0,1,0,0,0,France,8,0,39,0,0,0.0,0,1,1,0,0,0,2026-09-03 20:35:30.527341,CLM032779,No override recorded,No findings
AGENT00120,Janet Scales,2010-06-16,333 Saint Charles Avenue,#B2,Fayetteville,AR,72701,28.0,6.0,0.21428571428571427,Engineering Department,Campus C,Secretary,2,1,2,1,1,0,France,0,0,3,0,0,0.0,0,2,1,0,0,0,2026-09-12 20:35:30.527378,CLM027085,No override recorded,No findings
AGENT00121,Ryan Barnes,2009-06-01,3871 Galactica Drive,,Anchorage,AK,99517,66.0,22.0,0.3333333333333333,Information Technology,Campus A,Enterprise Systems Developer (ERP / CRM / SAP),18,0,2,0,0,0,Brazil,0,0,83,0,0,0.0,0,0,0,0,0,1,2026-04-13 20:35:30.527412,CLM024453,Unscheduled record access,Under investigation
AGENT00122,Tom Williams,2004-12-14,404 Dewey Street,,Woodford,VT,5201,97.0,29.0,0.29896907216494845,Information Technology,Campus A,Enterprise Systems Developer (ERP / CRM / SAP),2,0,2,0,0,1,Morocco,118,37,3,0,0,0.0,0,2,1,0,0,1,2026-04-26 20:35:30.527444,CLM024045,No override recorded,Under investigation
AGENT00123,Tanya Fontenot,1991-02-23,8391 West 52nd Avenue,,Arvada,CO,80002,19.0,7.0,0.3684210526315789,Information Technology,Campus A,Enterprise Systems Developer (ERP / CRM / SAP),2,0,2,0,0,1,Morocco,0,0,0,0,0,0.0,0,1,1,0,0,1,2026-09-14 20:35:30.527475,CLM013522,Bypassed secondary verification,Unsubstantiated
AGENT00124,Kelly Dover,1999-08-28,81 Reynolds Drive,,Colchester,VT,5446,7.0,0.0,0.0,Marketing and Business Development,Campus B,Marketing Manager,15,0,3,0,0,1,Brazil,30,0,2,0,0,0.0,0,1,1,0,0,0,2026-04-28 20:35:30.527506,CLM039820,No override recorded,Unsubstantiated
AGENT00125,Salvador Soriano,2013-11-17,1906 Palmetto Avenue,,Panama City,FL,32405,10.0,3.0,0.3,Operations and Manufacturing,Campus C,Secretary,14,0,1,0,0,1,Israel,17,0,0,0,0,0.0,0,2,1,0,0,0,2026-03-27 20:35:30.527539,CLM046038,No override recorded,No findings
AGENT00126,Dianne Halsema,2006-08-24,1915 Southeast 29th Street,,Oklahoma City,OK,73129,19.0,4.0,0.21052631578947367,Project Management,Campus C,Project Manager,8,0,3,0,0,1,Morocco,51,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-17 20:35:30.527572,CLM040592,No override recorded,No findings
AGENT00127,Kenneth Perez,2005-04-11,15557 Sutter Creek Road,,Sutter Creek,CA,95685,67.0,19.0,0.2835820895522388,Engineering Department,Campus A,Test Engineer,19,0,3,0,0,1,UK,0,0,3,0,1,6.0,0,0,0,0,0,0,2026-04-22 20:35:30.527604,CLM029975,No override recorded,Unsubstantiated
AGENT00128,Richard Kessler,1998-01-03,6420 Via Baron,,Rancho Palos Verdes,CA,90275,74.0,24.0,0.32432432432432434,R&D Department,Campus B,Integration and Testing Engineer,16,0,2,0,0,0,Ethiopia,0,0,60,0,0,0.0,0,0,0,0,0,1,2026-04-14 20:35:30.527635,CLM005511,Unscheduled record access,Unsubstantiated
AGENT00129,Marie Sena,2013-05-06,3377 Sandstone Court,,Pleasanton,CA,94588,0.0,0.0,0.0,Engineering Department,Campus A,Secretary,13,0,2,0,0,1,China,0,0,40,0,0,0.0,0,0,0,0,0,0,2026-07-31 20:35:30.527668,N/A,Approved above authority limit,Unsubstantiated
AGENT00130,Richard Watts,2011-03-19,2521 Naylor Road Southeast,,Washington,DC,20020,24.0,4.0,0.16666666666666666,Operations and Manufacturing,Campus C,Manufacturing Engineer,19,0,2,0,0,0,Canada,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-06 20:35:30.527701,CLM030662,No override recorded,No findings
AGENT00131,Donald Saxton,1992-06-14,304 Wilmington Island Road,A,Savannah,GA,31410,30.0,6.0,0.2,Marketing and Business Development,Campus C,Business Development Manager,7,0,1,0,1,0,Ethiopia,16,0,0,0,0,0.0,0,1,1,0,1,0,2026-04-11 20:35:30.527746,CLM023249,No override recorded,No findings
AGENT00132,Peggy Williams,2004-12-16,20117 Lucas Avenue,,Anchorage,AK,99577,10.0,2.0,0.2,Engineering Department,Campus C,Head of Engineering,16,1,2,1,0,0,Israel,13,2,0,0,0,0.0,0,2,1,0,0,0,2026-03-21 20:35:30.527783,CLM034391,No override recorded,No findings
AGENT00133,Teresa Parks,2013-06-01,14854 Bay View Circle,,Panama City Beach,FL,32413,8.0,4.0,0.5,Project Management,Campus A,Secretary,3,0,2,0,0,0,Israel,76,0,0,0,0,0.0,0,1,3,0,0,1,2026-07-19 20:35:30.527817,CLM041444,Bypassed secondary verification,Unsubstantiated
AGENT00134,Santiago Somers,2002-08-13,5644 Kipling Parkway,#108,Arvada,CO,80002,23.0,10.0,0.43478260869565216,Project Management,Campus A,Project Engineer,12,1,2,0,0,0,Israel,31,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-19 20:35:30.527850,CLM011616,No override recorded,No findings
AGENT00135,Robert Blair,1999-10-12,110 Central Junction Boulevard,A,Savannah,GA,31405,120.0,31.0,0.25833333333333336,Human Resources,Campus B,HR Manager,15,0,2,0,0,1,Israel,24,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-05 20:35:30.527884,CLM019777,No override recorded,No findings
AGENT00136,Denise Newsome,1998-03-31,646 Clinton Street,,Montgomery,AL,36108,18.0,3.0,0.16666666666666666,Operations and Manufacturing,Campus A,Manufacturing Engineer,24,0,2,0,0,1,Israel,10,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-01 20:35:30.527917,CLM030599,No override recorded,No findings
AGENT00137,Dominick Ellis,1998-05-20,4132 Carmichael Road,,Montgomery,AL,36106,37.0,9.0,0.24324324324324326,Finance,Campus C,Secretary,7,0,1,0,0,0,Israel,1,0,5,0,0,0.0,0,1,1,0,0,0,2026-03-23 20:35:30.527949,CLM024948,Approved above authority limit,No findings
AGENT00138,Linda Grier,1996-07-19,8063 Regency Drive,,Pleasanton,CA,94588,55.0,14.0,0.2545454545454545,Project Management,Campus C,Project Coordinator,5,0,1,0,0,0,Georgia,1,0,0,0,0,0.0,0,2,1,0,0,0,2026-09-14 20:35:30.527982,CLM044402,No override recorded,Unsubstantiated
AGENT00139,Norman Sledge,1996-02-22,201 West Montgomery Cross Road,#170,Savannah,GA,31406,29.0,7.0,0.2413793103448276,Marketing and Business Development,Campus B,Secretary,15,0,2,0,0,0,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-12 20:35:30.528038,CLM001878,No override recorded,No findings
AGENT00140,Sergio Randolph,1997-03-21,6002 Jo Danielle Place,D,Louisville,KY,40291,158.0,32.0,0.20253164556962025,Marketing and Business Development,Campus A,Bid Coordinator,9,0,1,0,0,0,France,47,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-05 20:35:30.528084,CLM033678,No override recorded,No findings
AGENT00141,Mike Cress,2003-04-18,71 Racine Road,,,VT,5468,143.0,32.0,0.22377622377622378,Project Management,Campus B,Project Coordinator,2,0,1,0,0,0,Israel,6,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-20 20:35:30.528122,CLM008768,No override recorded,No findings
AGENT00142,Leland Low,2016-07-01,6672 Urban Court,,Arvada,CO,80004,15.0,1.0,0.06666666666666667,Project Management,Campus B,Project Manager,15,0,2,0,1,0,France,30,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-22 20:35:30.528157,CLM032243,No override recorded,No findings
AGENT00143,Malinda Hughes,2012-07-07,2511 Hearst Avenue,#R 113,Berkeley,CA,94709,25.0,10.0,0.4,Operations and Manufacturing,Campus B,Operations Manager,11,1,1,0,0,0,USA,41,0,0,0,0,0.0,0,1,1,0,1,0,2026-07-13 20:35:30.528191,CLM027294,No override recorded,No findings
AGENT00144,Lillie Mcdonald,2001-12-09,2931 Shady Oaks Drive,,Evans,CO,80620,18.0,4.0,0.2222222222222222,R&D Department,Campus C,Development Engineer (Hardware / Software / Mechanical),6,0,3,0,0,0,Ukraine,0,0,25,0,0,0.0,0,1,1,0,0,0,2026-07-21 20:35:30.528223,CLM001020,No override recorded,No findings
AGENT00145,Leann Hernandez,2005-07-22,1040 West 27th Avenue,#APT 000401,Anchorage,AK,99503,7.0,3.0,0.42857142857142855,Operations and Manufacturing,Campus B,Operations Manager,5,0,2,0,1,0,Israel,97,53,0,0,0,0.0,0,1,1,0,0,1,2026-04-22 20:35:30.528255,CLM016986,Bypassed secondary verification,Confirmed - insider risk
AGENT00146,Margaret Swindell,2009-06-14,409 Snook Lane,,Panama City Beach,FL,32408,1.0,0.0,0.0,Engineering Department,Campus A,Secretary,2,0,3,0,0,0,Morocco,0,0,32,0,0,0.0,0,1,1,0,0,0,2026-04-07 20:35:30.528287,CLM031204,No override recorded,No findings
AGENT00147,Brian Webb,2013-05-25,302 Depot Road,,Boxborough,MA,1719,39.0,11.0,0.28205128205128205,Finance,Campus B,Secretary,7,0,2,1,0,0,Israel,19,4,0,0,0,0.0,0,2,1,0,0,0,2026-06-07 20:35:30.528351,CLM028123,No override recorded,Unsubstantiated
AGENT00148,Vanessa White,1999-05-10,14003 Crossbranch Court,,Louisville,KY,40245,29.0,5.0,0.1724137931034483,R&D Department,Campus A,Systems Engineer,18,0,3,0,0,0,Israel,0,0,5,0,0,0.0,0,0,0,0,0,0,2026-05-09 20:35:30.528397,CLM045903,No override recorded,No findings
AGENT00149,Penny Diemer,2009-12-12,179 Blue Ridge Drive,,Manchester,CT,6040,0.0,0.0,0.0,Operations and Manufacturing,Campus A,Procurement Officer,11,0,1,0,0,0,Russia,6,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-29 20:35:30.528433,N/A,No override recorded,No findings
AGENT00150,Leonardo Varghese,2001-09-21,332 33rd Avenue North,,Nashville,TN,37209,11.0,4.0,0.36363636363636365,Operations and Manufacturing,Campus A,Operations Manager,14,0,2,0,0,0,Libya,51,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-18 20:35:30.528467,CLM028984,No override recorded,No findings
AGENT00151,Lois House,2008-02-11,5 Tranquil Place,,Pooler,GA,31322,91.0,19.0,0.2087912087912088,Finance,Campus A,Finance Manager,15,0,2,1,1,1,Germany,10,0,8,0,0,0.0,0,1,1,0,0,0,2026-08-29 20:35:30.528502,CLM021459,Approved above authority limit,No findings
AGENT00152,John Hensel,1995-11-11,10124 Watsonville Road,,Louisville,KY,40272,10.0,2.0,0.2,Information Technology,Campus A,IT Director,19,0,2,0,0,0,Morocco,0,0,48,0,0,0.0,0,0,0,0,0,0,2026-06-08 20:35:30.528536,CLM049238,No override recorded,No findings
AGENT00153,Pat Hartman,2004-08-18,1427 H Street,,Anchorage,AK,99501,5.0,1.0,0.2,Information Technology,Campus C,Secretary,1,1,3,0,0,0,Russia,5,0,37,0,0,0.0,0,1,1,0,0,0,2026-09-06 20:35:30.528570,CLM036068,Approved above authority limit,No findings
AGENT00154,Jacquelyn Webb,2008-02-27,1217 Southwest 91st Street,,Oklahoma City,OK,73139,30.0,10.0,0.3333333333333333,Operations and Manufacturing,Campus A,Warehouse Manager,5,0,1,0,0,0,Russia,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-04-23 20:35:30.528603,CLM043477,No override recorded,No findings
AGENT00155,Doris Spaulding,2001-05-08,1708 Melody Drive,,Midwest City,OK,73130,163.0,35.0,0.2147239263803681,Project Management,Campus B,Project Coordinator,10,0,2,0,0,0,Israel,7,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-09 20:35:30.528635,CLM043308,No override recorded,No findings
AGENT00156,Mary Lane,1996-08-09,653 Stratton Arlington Road,,Stratton,VT,5360,9.0,2.0,0.2222222222222222,Project Management,Campus A,Project Manager,5,0,1,1,0,0,Argentina,3,0,5,0,0,0.0,0,1,1,0,0,0,2026-03-26 20:35:30.528667,CLM012620,No override recorded,Unsubstantiated
AGENT00157,Johnnie Mclain,2010-06-07,731 Mumford Street,#APT 000003,Anchorage,AK,99508,50.0,11.0,0.22,R&D Department,Campus B,Head of R&D,17,0,2,0,0,0,Israel,0,0,0,0,1,9.0,0,0,0,0,0,1,2026-06-04 20:35:30.528698,CLM010342,Bypassed secondary verification,Under investigation
AGENT00158,Jim Rippee,2017-09-21,15510 Champion Lakes Place,,Louisville,KY,40245,59.0,17.0,0.288135593220339,R&D Department,Campus C,Head of R&D,31,0,2,0,0,0,Israel,18,0,43,0,0,0.0,0,1,1,0,0,0,2026-04-12 20:35:30.528729,CLM029786,No override recorded,No findings
AGENT00159,John Hemphill,1993-03-08,4506 Eads Place Northeast,,Washington,DC,20019,12.0,2.0,0.16666666666666666,Marketing and Business Development,Campus B,Secretary,8,1,1,1,1,0,Argentina,30,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-27 20:35:30.528760,CLM027521,No override recorded,No findings
AGENT00160,Daniel Wilcox,2000-06-16,14 Hillside Terrace,,Richford,VT,5476,48.0,10.0,0.20833333333333334,Engineering Department,Campus B,Systems Engineer,14,0,2,1,0,1,Russia,21,6,0,0,0,0.0,0,0,0,0,0,0,2026-06-16 20:35:30.528791,CLM007656,No override recorded,No findings
AGENT00161,Michael Furnace,2017-09-17,113 Hammarlee Road,,Glen Burnie,MD,21060,20.0,0.0,0.0,Engineering Department,Campus C,Secretary,9,1,3,0,0,0,Israel,0,0,44,0,0,0.0,0,0,0,0,0,0,2026-08-06 20:35:30.528821,CLM019326,No override recorded,No findings
AGENT00162,Jackie Ruiz,1996-02-26,3701 Lake Towne Drive,,Nashville,TN,37013,38.0,8.0,0.21052631578947367,Information Technology,Campus A,Information Security Specialist,12,0,1,1,0,0,Ethiopia,5,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-13 20:35:30.528853,CLM045896,No override recorded,Unsubstantiated
AGENT00163,George Bastian,2009-05-06,165 Saint John Street,,Manchester,CT,6040,51.0,13.0,0.2549019607843137,Project Management,Campus A,Project Manager,20,0,3,0,0,1,Ukraine,5,1,0,0,0,0.0,0,1,1,0,0,0,2026-04-14 20:35:30.528884,CLM005940,Approved above authority limit,No findings
